session_id,start_time,end_time,segment_start_m,segment_end_m,distance_m,drop_m,avg_grade_pct,steepest_100m_grade_pct,avg_speed_mps,max_speed_mps,avg_speed_mph,max_speed_mph,brake_fraction,avg_brake_signal,avg_power_proxy_W,max_power_proxy_W,energy_proxy_kJ
1333,2026-07-28 20:25:38+00:00,2026-07-28 20:27:07+00:00,450.0,990.0,540.0,11.950867892971786,-2.2131236838836643,-3.9839704969817546,13.989594029966955,16.215635136781376,31.293830596740683,36.27334273617881,0.0,0.0,802.2073410678541,1416.4549150153457,32.94388194244495
1335,2026-07-28 20:27:09+00:00,2026-07-28 20:30:31+00:00,350.0,560.0,210.0,7.474192261156304,-3.5591391719791927,-4.7576981634635445,16.115712078017538,17.601659592623598,36.049821219616895,39.373791143127235,0.0,0.0,1438.3660902068448,2131.656806093461,20.603433129026083
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,300.0,1360.0,1060.0,34.857114271554025,-3.2884070067503797,-6.044003503373062,18.106672971286716,21.211651658621484,40.503473897831775,47.44911340958635,0.1588785046728972,3.977610627860946,1570.5475952852094,2898.1191389643504,96.08746977210853
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,2700.0,3340.0,640.0,26.31427228884243,-4.11160504513163,-6.11456452097508,15.431281118284884,18.62914960742384,34.5187927663853,41.67222084695741,0.5230769230769231,23.622627358740214,1776.6931269147567,3062.721583019545,72.53818613414595
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,5640.0,6050.0,410.0,6.068967697121195,-1.4802360236880963,-2.4085246220783176,13.508472558035614,14.503430133543757,30.217592515290832,32.443249224999455,0.0,0.0,530.1745173688671,924.5996692203191,16.72977704356126
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,7320.0,7770.0,450.0,11.194388433484562,-2.4876418741076805,-4.066251215818596,9.308499589986033,12.852577081539847,20.82252055741328,28.75039612012314,0.13043478260869565,8.426392694687813,583.900149390183,933.4119036390862,30.858563099627883
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,8060.0,8630.0,570.0,20.244783070543292,-3.5517163281654898,-5.379628897663764,13.36262394796113,15.41322236503423,29.891338466269527,34.47839648584966,0.5344827586206896,17.831655276852448,1256.0741245897743,2015.0064999341528,55.806971460090345
1337,2026-07-28 20:30:33+00:00,2026-07-28 20:46:50+00:00,9680.0,10000.0,320.0,6.477704476806707,-2.024282649002096,-3.871605934097346,7.992132976299171,12.857375717602553,17.87789230560838,28.761130363284163,0.21212121212121213,14.999987444154641,447.2379100261603,1081.31727611214,17.85650493781014
1339,2026-07-28 20:46:52+00:00,2026-07-28 20:54:28+00:00,2290.0,2660.0,370.0,7.0869284724652175,-1.915386073639248,-3.0997148916018773,11.836285183768242,14.338674952452358,26.47701589067699,32.07470238111211,0.0,0.0,594.8641626326944,1115.4853456270484,19.535897896482343
1339,2026-07-28 20:46:52+00:00,2026-07-28 20:54:28+00:00,3230.0,3440.0,210.0,5.652413334515785,-2.691625397388469,-3.665433844594105,12.922364949672827,14.956296235966175,28.90650713509491,33.45628184494939,0.0,0.0,869.9817645517759,1336.662553630524,15.581499122059558
1339,2026-07-28 20:46:52+00:00,2026-07-28 20:54:28+00:00,3970.0,5240.0,1270.0,40.21566500619235,-3.1665877957631774,-5.876862435799069,19.118641545159427,22.900214784095592,42.767183127146176,51.2263215463842,0.0,0.0,1605.7223410926126,3471.0680438559843,110.85890431271991
1339,2026-07-28 20:46:52+00:00,2026-07-28 20:54:28+00:00,5730.0,6050.0,320.0,14.66205349504699,-4.5818917172021845,-6.212936356768864,15.678760438525421,19.19279218501554,35.07238823936431,42.933053384519376,0.0,0.0,1867.8994250926648,2814.4159257545425,40.41756328498148
1351,2026-07-28 20:56:58+00:00,2026-07-28 21:03:13+00:00,1490.0,2120.0,630.0,13.524243584458986,-2.146705330866506,-3.3442113556545223,12.796547345937359,15.612895889226104,28.625061171119718,34.92505343867686,0.0,0.0,741.5733142657245,1348.9623491685463,37.28106510735549
1351,2026-07-28 20:56:58+00:00,2026-07-28 21:03:13+00:00,2370.0,2590.0,220.0,6.413916476114309,-2.915416580051959,-4.243279549870181,12.851653194258965,14.68913069298151,28.748329443134764,32.85864954586057,0.0,0.0,938.7939060948484,1504.960599246942,17.680666297221464
1351,2026-07-28 20:56:58+00:00,2026-07-28 21:03:13+00:00,3630.0,3850.0,220.0,8.05375054212601,-3.6607957009663683,-5.04619677803322,12.393014580789025,15.137774943590202,27.722384083726343,33.8622381522687,0.0,0.0,1143.336947777784,1818.8710031945227,22.201049281929983
1353,2026-07-28 21:03:15+00:00,2026-07-28 21:05:44+00:00,840.0,1200.0,360.0,12.702251647005681,-3.528403235279356,-4.303025905683285,14.495497426733642,17.345919629616503,32.425504265241685,38.801717138548014,0.0,0.0,1318.5242935259369,1768.0327268960214,35.01515391265234
1355,2026-07-28 21:05:46+00:00,2026-07-28 21:07:03+00:00,400.0,690.0,290.0,6.640988570324566,-2.289996058732609,-2.5679653179373076,12.796825062717685,14.94548959643074,28.625682405864545,33.432108080777425,0.0,0.0,771.1427842207486,944.3810853376469,18.306615502842405
1361,2026-07-28 21:09:45+00:00,2026-07-28 21:13:39+00:00,650.0,1130.0,480.0,16.6501941626679,-3.468790450555813,-4.927648619748425,16.294788295956966,18.93523381290619,36.45040331056945,42.35691171462552,0.0,0.0,1513.2427556352013,2188.1216111871586,45.898091730751965
1361,2026-07-28 21:09:45+00:00,2026-07-28 21:13:39+00:00,2120.0,2340.0,220.0,7.296222716861678,-3.3164648713007625,-4.765471541100339,12.372813049909734,14.380617906441806,27.6771945461474,32.168526097087074,0.0,0.0,1042.5893532603127,1685.005349030718,20.11284050352807
1365,2026-07-28 21:13:56+00:00,2026-07-28 21:17:42+00:00,50.0,310.0,260.0,7.6758788908505835,-2.952261111865609,-3.622982423540236,17.14208780857429,17.783303875531395,38.345758340583146,39.78011783180788,0.0,0.0,1300.9250137093284,1663.1220211113987,21.159404509307628
1367,2026-07-28 21:17:44+00:00,2026-07-28 21:19:15+00:00,220.0,500.0,280.0,6.197075880038824,-2.213241385728151,-3.1640434991082884,11.369612281737417,12.878543013450145,25.43309833960589,28.808480255570295,0.0,0.0,663.721426727335,1047.035473559318,17.082921341673824
1369,2026-07-28 21:19:17+00:00,2026-07-28 21:20:22+00:00,100.0,690.0,590.0,6.247613643254056,-1.0589175666532298,-1.5692218527932482,11.679889147620909,12.240405173348838,26.12716792148557,27.381006561714475,0.05,0.6319803087484025,330.30053239516496,514.227977526842,17.22223424513056
1387,2026-07-28 21:24:40+00:00,2026-07-28 21:30:58+00:00,140.0,410.0,270.0,7.068035668624361,-2.617790988379393,-3.848537762583703,8.433633453503806,11.448168368469315,18.865500746026765,25.608823300978244,0.0,0.0,597.4967881274523,1067.663654455257,19.4838178044866
1387,2026-07-28 21:24:40+00:00,2026-07-28 21:30:58+00:00,1190.0,1440.0,250.0,5.504505651766124,-2.2018022607064496,-2.930162082681818,11.58396780155603,11.865834482363999,25.912597981290332,26.543115789110594,0.0,0.0,653.6361436631584,942.0045648341445,15.173775324715017
1387,2026-07-28 21:24:40+00:00,2026-07-28 21:30:58+00:00,3040.0,3290.0,250.0,6.357041356436639,-2.5428165425746556,-3.944582006769906,11.769057095105147,13.371175039208005,26.32663093930106,29.910466712616333,0.0,0.0,788.4155934298425,1348.9150138394325,17.523883773566805
1389,2026-07-28 21:31:00+00:00,2026-07-28 21:34:45+00:00,470.0,840.0,370.0,15.373301790046071,-4.154946429742181,-5.773981038404997,12.482524088661988,15.94243868826036,27.922611150371303,35.66221968562178,0.0,0.0,1376.9764750997417,2285.898782067976,42.3781974474589
1389,2026-07-28 21:31:00+00:00,2026-07-28 21:34:45+00:00,990.0,1480.0,490.0,14.014123598862227,-2.860025224257597,-3.7751774820941932,13.621506868664614,14.725114792549302,30.470443066984195,32.939143684120666,0.0,0.0,1021.6036961270853,1339.0404000567758,38.63147325385961
1389,2026-07-28 21:31:00+00:00,2026-07-28 21:34:45+00:00,1930.0,2320.0,390.0,7.625495488887452,-1.9552552535608854,-3.1777873928346025,11.354793205841654,12.482178863874292,25.39994901091995,27.921838904514793,0.0,0.0,570.7479155096304,1024.5529887907733,21.02051711962204
1391,2026-07-28 21:34:47+00:00,2026-07-28 21:38:01+00:00,120.0,520.0,400.0,6.785045101322623,-1.6962612753306558,-2.3535934084272867,11.540227215206198,11.78713497338876,25.814753076248653,26.367070001317018,0.0,0.0,516.6538772596741,756.8256038965491,18.703723176756956
1391,2026-07-28 21:34:47+00:00,2026-07-28 21:38:01+00:00,1120.0,1580.0,460.0,16.73561430378959,-3.6381770225629544,-6.1070984718496675,12.77706153944225,16.86155577360235,28.581472663390862,37.71822605047054,0.0,0.0,1286.2505687247203,2407.0783218579854,46.133561745969416
1395,2026-07-28 21:38:43+00:00,2026-07-28 21:41:54+00:00,150.0,670.0,520.0,20.588034207426233,-3.9592373475819675,-5.656521719888133,12.129555906025997,16.512578945596616,27.13304381269237,36.937587118818485,0.0,0.0,1285.047725264451,2248.6899998178797,56.75318097653323
1397,2026-07-28 21:41:56+00:00,2026-07-28 21:47:15+00:00,1740.0,1970.0,230.0,5.224286657998505,-2.2714289817384805,-3.113741015466303,11.479760508908237,12.60380879073255,25.67949290646975,28.19391730210395,0.0,0.0,667.366119728591,997.7286621556176,14.401320844305259
1399,2026-07-28 21:47:17+00:00,2026-07-28 21:52:00+00:00,780.0,2000.0,1220.0,28.6651093382892,-2.3495991260892786,-5.231156045979276,15.335834391598606,19.504138270604365,34.30528451950297,43.62951474276209,0.0,0.0,1039.3934598424598,2264.3584219452755,79.01852705302139
1405,2026-07-28 21:52:51+00:00,2026-07-28 21:58:24+00:00,70.0,570.0,500.0,20.862665959192782,-4.172533191838557,-6.245629984957759,12.772246090828196,18.52517584665892,28.57070081162356,41.43963816808098,0.0,0.0,1502.677353845528,2726.1756173615163,57.51023360977042
1405,2026-07-28 21:52:51+00:00,2026-07-28 21:58:24+00:00,1440.0,2420.0,980.0,32.225366562755426,-3.288302710485248,-6.190443288249071,16.201227196423,21.56085026241351,36.24111309149741,48.230248439543466,0.030303030303030304,0.0,1481.015072349842,3396.670150746677,88.83276772055724
1407,2026-07-28 21:58:26+00:00,2026-07-28 22:05:20+00:00,2620.0,3070.0,450.0,7.3426268631653215,-1.6316948584811826,-2.5919449730154156,12.065945056780377,14.42425695564161,26.99075039544644,32.26614386999287,0.0,0.0,526.7860714413948,939.6760371538759,20.240758637270158
1407,2026-07-28 21:58:26+00:00,2026-07-28 22:05:20+00:00,3650.0,4140.0,490.0,5.763190290169575,-1.1761612837080766,-1.7084803376487798,13.178865175368554,14.301901129672911,29.480281798873822,31.99244168233919,0.0,0.0,405.46127147717476,585.2256209543687,15.886867985784354
1409,2026-07-28 22:05:22+00:00,2026-07-28 22:07:43+00:00,80.0,390.0,310.0,8.177172052884202,-2.637797436414259,-4.30300453826959,12.03995825080868,12.510035026629048,26.932619566053777,27.984151365938278,0.0,0.0,833.3530765394528,1450.079600482458,22.541274252701122
1409,2026-07-28 22:05:22+00:00,2026-07-28 22:07:43+00:00,690.0,1010.0,320.0,5.505289146811492,-1.720402858378591,-2.602867469643229,11.406377047497841,12.086770109898868,25.515338778404264,27.037334712551154,0.0,0.0,522.6325863004647,845.9162819788294,15.175935114992027
1415,2026-07-28 22:08:33+00:00,2026-07-28 22:16:01+00:00,540.0,830.0,290.0,5.507804354245138,-1.8992428807741855,-2.462247371841272,8.456038704608702,9.547480458645365,18.9156198653559,21.35710553562403,0.0,0.0,421.440236815403,626.7315352275662,15.18286856095569
1415,2026-07-28 22:08:33+00:00,2026-07-28 22:16:01+00:00,2110.0,2380.0,270.0,8.920979019111542,-3.3040663033746447,-4.391360882264792,10.240984202586414,12.247415833266391,22.908429229121364,27.3966889613153,0.0,0.0,854.1103824999734,1312.1708086269305,24.59165997387307
1415,2026-07-28 22:08:33+00:00,2026-07-28 22:16:01+00:00,2620.0,2860.0,240.0,7.839375430027189,-3.2664064291779953,-4.099124164860427,11.034326820400135,12.438678970358065,24.68308612294232,27.82453241400784,0.0,0.0,890.2376004824168,1244.3968390979119,21.61010070416725
1415,2026-07-28 22:08:33+00:00,2026-07-28 22:16:01+00:00,3270.0,3640.0,370.0,15.948315832464857,-4.310355630395907,-5.4897066723625585,9.418649771151559,11.39927454437104,21.068919495238813,25.499450931395494,0.0,0.0,1084.2552664899624,1503.3146266707638,43.96328690693095
1417,2026-07-28 22:16:03+00:00,2026-07-28 22:24:29+00:00,3350.0,3570.0,220.0,5.32851054872782,-2.422050249421736,-3.278299458742083,9.88171901461211,11.40893537064011,22.104775891669895,25.521061584288006,0.0,0.0,608.4612773895668,917.9541835180954,14.688625463728597
1421,2026-07-28 22:26:55+00:00,2026-07-28 22:37:32+00:00,460.0,1020.0,560.0,13.709672166413384,-2.44815574400239,-6.0307346404094915,10.558993212930451,12.947458334085233,23.619795125560245,28.96263943737749,0.0,0.0,641.5147487492619,1325.1567278218083,37.7922193906568
1423,2026-07-28 22:37:34+00:00,2026-07-28 22:49:06+00:00,1650.0,1900.0,250.0,9.73449980748461,-3.8937999229938445,-5.838192903663867,9.648432384998426,12.336785555846545,21.582928563435992,27.59660333716568,0.0,0.0,965.1646237938421,1625.40652744185,26.834219514310153
1423,2026-07-28 22:37:34+00:00,2026-07-28 22:49:06+00:00,2900.0,3400.0,500.0,7.98434520564291,-1.5968690411285817,-1.9924808045230407,9.479466295331775,10.790976822993157,21.204962185334143,24.138727682071305,0.0,0.0,402.742060262934,528.2280822355059,22.009725837327302
1423,2026-07-28 22:37:34+00:00,2026-07-28 22:49:06+00:00,4470.0,4670.0,200.0,5.168143954268203,-2.5840719771341014,-3.543705538002996,8.540620367411147,11.106757749181977,19.104823656521,24.84510949620163,0.09523809523809523,0.0,560.6397257296327,902.099558590733,14.246557305775271
1429,2026-07-28 22:53:59+00:00,2026-07-28 23:01:58+00:00,2760.0,3300.0,540.0,27.256133153074472,-5.047432065384162,-6.692034223686221,16.621672710045544,21.868008319430285,37.18162291975113,48.917341444681206,0.0,0.0,2290.8931661305287,3569.3131892756223,75.13452921109662
1431,2026-07-28 23:02:00+00:00,2026-07-28 23:02:41+00:00,380.0,620.0,240.0,11.217724963161459,-4.674052067983941,-7.002029725253067,18.798736144556727,20.21169972992203,42.0515751265138,45.21228464996875,0.0,0.0,2194.694696659183,3592.865640048104,30.92289281070051
1433,2026-07-28 23:02:43+00:00,2026-07-28 23:07:13+00:00,1220.0,1560.0,340.0,9.791561303603487,-2.8798709716480846,-3.8238981236352174,11.108539055228533,12.713185309586231,24.84909416434443,28.438585606626322,0.0,0.0,832.4445295996928,1249.0044793511113,26.991515805126408
1433,2026-07-28 23:02:43+00:00,2026-07-28 23:07:13+00:00,2050.0,2510.0,460.0,11.24916931299424,-2.4454715897813566,-3.8293128824752216,13.037946468054344,15.084252588991356,29.165055628253274,33.74251205483034,0.0,0.0,828.8171791279595,1436.1246062505263,31.009572619893053
1441,2026-07-28 23:13:31+00:00,2026-07-28 23:20:34+00:00,1280.0,1690.0,410.0,17.26198489454407,-4.210240218181481,-7.9623339156038355,14.539583781303687,17.80554504827574,32.524122631763795,39.829869918297554,0.47619047619047616,24.761983725565116,1631.329709380058,3373.4301466720844,47.58456018014913
1441,2026-07-28 23:13:31+00:00,2026-07-28 23:20:34+00:00,1960.0,2400.0,440.0,14.027441621425794,-3.188054913960408,-7.083486094289128,13.012292191907736,13.760094937363098,29.107668646894542,30.780455747501563,0.5333333333333333,16.512677848151494,1081.5800346607934,2543.33828249555,38.668185848038554
1441,2026-07-28 23:13:31+00:00,2026-07-28 23:20:34+00:00,3480.0,3840.0,360.0,12.071227241749398,-3.3531186782637215,-4.107544513595087,10.433347723179269,12.081905038503077,23.338734169602873,27.026451857782476,0.13513513513513514,0.3717343199481292,888.797439876341,1175.3919361111934,33.27566572687881
1445,2026-07-28 23:23:34+00:00,2026-07-28 23:24:52+00:00,150.0,700.0,550.0,22.71608768942326,-4.13019776171332,-5.386467957510206,9.727013715753325,11.043504695647846,21.758709994079556,24.70361644516787,0.6428571428571429,28.55016978360884,1084.237884373726,1478.4674479251744,62.61939448554106
